outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1812372,Border,TARN TARAN,WADADPUR,Planned,Active,2026-04-26T17:18:28Z,2026-04-26T17:28:40Z,10
1823581,Central,CITY WEST LUDHIANA,TAYAL,Planned,Active,2026-04-26T11:00:00Z,2026-04-26T15:00:00Z,240
1823576,Central,CITY WEST LUDHIANA,SRV Steel,Planned,Active,2026-04-26T11:00:00Z,2026-04-26T15:00:00Z,240
1823575,Central,CITY WEST LUDHIANA,SRV STEEL,Planned,Active,2026-04-26T11:00:00Z,2026-04-26T15:00:00Z,240
1823573,Central,CITY WEST LUDHIANA,MARUTI ALLOY,Planned,Active,2026-04-26T11:00:00Z,2026-04-26T15:00:00Z,240
1823639,Central,CITY EAST LUDHIANA,WAIT GANJ,Unplanned,Active,2026-04-26T10:48:00Z,2026-04-26T11:43:00Z,55
1823641,Central,CITY WEST LUDHIANA,EXTENSION,Unplanned,Active,2026-04-26T10:47:40Z,2026-04-26T11:57:44Z,70
1823640,South,PATIALA,Draula,Unplanned,Active,2026-04-26T10:45:00Z,2026-04-26T15:00:00Z,255
1823635,Central,CITY EAST LUDHIANA,GIRJAGHAR CHOWNK,Unplanned,Active,2026-04-26T10:39:00Z,2026-04-26T11:43:00Z,64
1823634,South,SANGRUR,BHAMNIWALA,Unplanned,Active,2026-04-26T10:37:53Z,2026-04-26T11:35:01Z,57
1823631,South,SANGRUR,AZAD AP,Unplanned,Active,2026-04-26T10:37:40Z,2026-04-26T11:35:48Z,58
1823633,South,SANGRUR,24 HRS. MAHASINGHWALA,Unplanned,Active,2026-04-26T10:37:17Z,2026-04-26T11:35:24Z,58
1823630,South,SANGRUR,KHOKHAR,Unplanned,Active,2026-04-26T10:37:09Z,2026-04-26T11:35:25Z,58
1823632,South,SANGRUR,GEHLAN,Unplanned,Active,2026-04-26T10:37:03Z,2026-04-26T11:35:12Z,58
1823627,Border,GURDASPUR,Harpura (A),Unplanned,Active,2026-04-26T10:32:00Z,2026-04-26T14:00:00Z,208
1823636,West,BATHINDA,KOT GURU,Planned,Active,2026-04-26T10:30:00Z,2026-04-26T13:30:00Z,180
1823628,South,BARNALA,INDUSTRIAL RATOLAN,Unplanned,Active,2026-04-26T10:30:00Z,2026-04-26T13:00:00Z,150
1823626,Border,GURDASPUR,Kandila,Unplanned,Active,2026-04-26T10:30:00Z,2026-04-26T14:00:00Z,210
1823623,South,BARNALA,DHURI ROAD,Unplanned,Active,2026-04-26T10:30:00Z,2026-04-26T13:00:00Z,150
1823624,Border,GURDASPUR,Basarpura,Unplanned,Active,2026-04-26T10:27:00Z,2026-04-26T14:00:00Z,213
1823637,East,MOHALI,MOULI,Unplanned,Active,2026-04-26T10:26:00Z,2026-04-26T11:50:00Z,84
1823619,West,MUKATSAR,11 KV RATTA TIBBA,Planned,Active,2026-04-26T10:25:53Z,2026-04-26T11:58:58Z,93
1823638,North,NAWANSHAHR,PARAGPUR,Unplanned,Active,2026-04-26T10:25:00Z,2026-04-26T12:31:00Z,126
1823620,West,MUKATSAR,11 KV GADDAN DOB,Planned,Active,2026-04-26T10:23:53Z,2026-04-26T16:58:58Z,395
1823622,North,JALANDHAR,KANG SABOO,Unplanned,Active,2026-04-26T10:22:00Z,2026-04-26T12:00:00Z,98
