outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1827587,North,NAWANSHAHR,JAGATPUR,Planned,Active,2026-04-29T11:10:00Z,2026-04-29T15:00:00Z,230
1827584,North,HOSHIARPUR,CHACK,Unplanned,Active,2026-04-29T11:05:00Z,2026-04-29T11:51:00Z,46
1827583,North,HOSHIARPUR,khunda,Unplanned,Active,2026-04-29T11:05:00Z,2026-04-29T11:51:00Z,46
1827582,North,JALANDHAR,BHAKHRIANA,Planned,Active,2026-04-29T11:05:00Z,2026-04-29T11:36:00Z,31
1827585,North,JALANDHAR,RERRU,Unplanned,Active,2026-04-29T11:04:00Z,2026-04-29T11:20:00Z,16
1827591,West,FARIDKOT,11KV HARINDERA NAGAR,Unplanned,Active,2026-04-29T11:03:08Z,2026-04-29T13:00:00Z,116
1827590,West,FARIDKOT,11KV GREEN AVENUE,Unplanned,Active,2026-04-29T11:03:08Z,2026-04-29T13:00:00Z,116
1827588,West,MUKATSAR,11 KV LINK NO. 2,Unplanned,Active,2026-04-29T11:02:00Z,2026-04-29T13:00:00Z,118
1827586,West,MUKATSAR,11 KV Panjpeer Nagar,Unplanned,Active,2026-04-29T11:02:00Z,2026-04-29T13:00:00Z,118
1824815,Border,TARN TARAN,KAROWAL,Planned,Active,2026-04-29T11:01:51Z,2026-04-29T16:31:22Z,329
1827581,North,HOSHIARPUR,SARHALA,Unplanned,Active,2026-04-29T11:01:00Z,2026-04-29T13:01:00Z,120
1827592,West,BATHINDA,LAL SINGH NAGAR,Planned,Active,2026-04-29T11:00:00Z,2026-04-29T13:00:00Z,120
1827580,East,Zirakpur,DAPPAR,Unplanned,Active,2026-04-29T11:00:00Z,2026-04-29T12:00:00Z,60
1827579,East,Zirakpur,MUKANDPUR,Unplanned,Active,2026-04-29T11:00:00Z,2026-04-29T12:00:00Z,60
1827577,North,HOSHIARPUR,GHOGRA,Unplanned,Active,2026-04-29T11:00:00Z,2026-04-29T12:00:00Z,60
1827576,Central,CITY WEST LUDHIANA,Tagore Public School,Planned,Active,2026-04-29T10:59:07Z,2026-04-29T13:00:00Z,120
