PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
25835,Zirakpur,DAPPAR(FL16),Approved/ Active Permit,2026-09-19T12:49:09Z,2026-09-19T12:46:00Z
25834,MUKATSAR,11 KV SUKHCHAIN(FL02),Approved/ Active Permit,2026-09-19T12:32:36Z,2026-09-19T12:31:00Z
25833,SANGRUR,Ranike(FL16),Approved/ Active Permit,2026-09-19T12:23:15Z,2026-09-19T12:22:00Z
25832,SUB URBAN LUDHIANA,Paddi(FL18),Cancellation Request Approved (Permit not active),2026-09-19T12:17:40Z,2026-09-19T12:16:00Z
25831,JALANDHAR,PREET NAGAR(FL07),Approved/ Active Permit,2026-09-19T12:00:28Z,2026-09-19T11:59:00Z
25830,KHANNA,Shamshpur UPS(FL13),Approved/ Active Permit,2026-09-19T11:45:37Z,2026-09-19T11:44:00Z
25829,SANGRUR,"11 KV New Grain Markit(FL04), 11 KV MAYA GARDEN(FL-3)",Cancellation Request Approved (Permit not active),2026-09-19T11:43:24Z,2026-09-19T11:42:00Z
25828,PATIALA,Raja enclave(FL19),Approved/ Active Permit,2026-09-19T11:34:39Z,2026-09-19T11:34:00Z
25827,KAPURTHALA,UPS MALLIWAL(FL16),Cancellation Request Approved (Permit not active),2026-09-19T11:32:54Z,2026-09-19T11:31:00Z
25826,KAPURTHALA,Hundal Feeder(FL06),Cancellation Request Approved (Permit not active),2026-09-19T11:30:50Z,2026-09-19T11:29:00Z
25825,SANGRUR,"City-I(FL04), Dharampura(FL15), 11kv Bank road(FL28)",Approved/ Active Permit,2026-09-19T11:24:19Z,2026-09-19T11:23:00Z
25824,SANGRUR,"Punnawal AP(FL29), KanjlaAP(FL24), Patherwala(FL40), Bhai Sangat AP(FL27)",Cancellation Request Approved (Permit not active),2026-09-19T11:18:33Z,2026-09-19T11:09:00Z
25823,GURDASPUR,HABIBPUR(FL08),Cancellation Request Approved (Permit not active),2026-09-19T11:08:39Z,2026-09-19T11:07:00Z
25822,PATIALA,"ANAND NAGAR(E14), District Admn. Complex(FL12)",Approved/ Active Permit,2026-09-19T11:04:58Z,2026-09-19T10:54:00Z
25821,SANGRUR,Gidriani C-1(FL11),Cancellation Request Approved (Permit not active),2026-09-19T11:04:33Z,2026-09-19T11:03:00Z
25820,SANGRUR,RAMGARH(FL02),Approved/ Active Permit,2026-09-19T10:56:50Z,2026-09-19T10:56:00Z
25819,GURDASPUR,"Azizpur(FL03), Irrigation(FL05)",Cancellation Request Approved (Permit not active),2026-09-19T10:56:46Z,2026-09-19T10:55:00Z
25818,GURDASPUR,ARYA NAGAR(FL19),Permit Request Submitted (Permit not active),2026-09-19T10:45:25Z,2026-09-19T10:44:00Z
25817,SANGRUR,11kv Bank road(FL28),Approved/ Active Permit,2026-09-19T10:44:26Z,2026-09-19T10:42:00Z
25816,KHANNA,Shamshpur UPS(FL13),Cancellation Request Approved (Permit not active),2026-09-19T10:43:55Z,2026-09-19T10:43:00Z
25815,SANGRUR,11 KV SATOJ URBAN(FL01),Cancellation Request Approved (Permit not active),2026-09-19T10:26:19Z,2026-09-19T10:24:00Z
25814,BARNALA,Industrial-I(FL07),Approved/ Active Permit,2026-09-19T10:25:03Z,2026-09-19T10:24:00Z
25813,SANGRUR,"City-I(FL04), 11kv Bank road(FL28), ARYA COLLAGE(FL23), Dharampura(FL15)",Cancellation Request Approved (Permit not active),2026-09-19T10:16:21Z,2026-09-19T10:15:00Z
25812,CITY WEST LUDHIANA,DHANDARI(FL27),Cancellation Request Approved (Permit not active),2026-09-19T10:06:19Z,2026-09-19T10:05:00Z
25811,SANGRUR,"Rasaldar chhana(FL01), Sangrur Road(FL08)",Cancellation Request Approved (Permit not active),2026-09-19T10:03:21Z,2026-09-19T10:02:00Z
25810,CITY WEST LUDHIANA,DHANDARI(FL27),Permit Request Submitted (Permit not active),2026-09-19T10:01:21Z,2026-09-19T10:00:00Z
25809,MUKATSAR,11 KV SAIDANWALI(FL07),Cancellation Request Approved (Permit not active),2026-09-19T10:00:52Z,2026-09-19T10:00:00Z
25808,MUKATSAR,"11 KV KANDHWALA Road Urban(FL10), 11 KV Alamgarh(FL03), 11 KV KILLIANWALI(FL06), 11 KV GANGA NAGAR ROAD(FL01), 11 KV KIKKER KHERA(FL08)",Cancellation Request Approved (Permit not active),2026-09-19T09:58:50Z,2026-09-19T09:58:00Z
25807,JALANDHAR,KHIALA(FL13),Approved/ Active Permit,2026-09-19T09:56:45Z,2026-09-19T09:55:00Z
25806,MUKATSAR,"11 KV Azimgarh Urban(FL03), 11 KV Dhani Bisehesarnath(FL02)",Cancellation Request Approved (Permit not active),2026-09-19T09:51:32Z,2026-09-19T09:50:00Z
25805,Zirakpur,11 KV PREM NAGAR FEEDER(FL29),Cancellation Request Approved (Permit not active),2026-09-19T09:37:18Z,2026-09-19T09:35:00Z
25804,GURDASPUR,"TALIBPUR(FL03), GAJIKOT(FL02)",Cancellation Request Approved (Permit not active),2026-09-19T09:18:33Z,2026-09-19T09:17:00Z
25803,SANGRUR,11 KV RAM NAGAR URBAN(FL20),Cancellation Request Approved (Permit not active),2026-09-19T08:39:04Z,2026-09-19T08:38:00Z
25802,SUB URBAN LUDHIANA,INDUSTRIAL-1(FL14),Cancellation Request Approved (Permit not active),2026-09-19T08:19:40Z,2026-09-19T08:15:00Z
25801,GURDASPUR,"CITY-3(FL15), ARYA NAGAR(FL19), City Thana(FL17)",Permit Request Submitted (Permit not active),2026-09-19T08:08:11Z,2026-09-19T08:07:00Z
25800,GURDASPUR,"TALIBPUR(FL03), GAJIKOT(FL02)",Cancellation Request Approved (Permit not active),2026-09-19T07:37:05Z,2026-09-19T07:36:00Z
25799,SANGRUR,DC ROAD SANGRUR(FL03),Cancellation Request Approved (Permit not active),2026-09-19T07:33:31Z,2026-09-19T07:32:00Z
