PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
21919,BATHINDA,Burj Hari(FL06),Permit Request Submitted (Permit not active),2026-07-20T11:20:14Z,2026-07-20T11:16:00Z
21918,SANGRUR,"UPS GULARI(FL06), Nagar khera(FL01)",Permit Request Submitted (Permit not active),2026-07-20T11:16:50Z,2026-07-20T11:15:00Z
21917,SANGRUR,Khokhar UPS(FL06),Approved/ Active Permit,2026-07-20T11:04:40Z,2026-07-20T11:04:00Z
21916,NAWANSHAHR,CITY GARHSHANKAR-2(FL10),Approved/ Active Permit,2026-07-20T10:56:05Z,2026-07-20T10:55:00Z
21915,MUKATSAR,11 KV Rajiv Nagar(FL16),Cancellation Request Approved (Permit not active),2026-07-20T10:42:37Z,2026-07-20T10:41:00Z
21914,CITY EAST LUDHIANA,MUNDIAN(FL18),Cancellation Request Approved (Permit not active),2026-07-20T10:38:24Z,2026-07-20T10:37:00Z
21913,GURDASPUR,Pangoli(FL04),Rejected BY SSA/SSO,2026-07-20T10:22:25Z,2026-07-20T10:21:00Z
21912,CITY EAST LUDHIANA,METRO TYRE(FL19),Cancellation Request Approved (Permit not active),2026-07-20T10:20:35Z,2026-07-20T10:19:00Z
21911,MUKATSAR,"11 KV SUKHCHAIN(FL02), 11 KV SARDARPURA UPS(FL06), 11 KV Bhagsar UPS(FL07)",Cancellation Request Approved (Permit not active),2026-07-20T10:13:45Z,2026-07-20T10:13:00Z
21910,MUKATSAR,NEFED(FL04),Permit Request Submitted (Permit not active),2026-07-20T10:11:15Z,2026-07-20T10:10:00Z
21909,CITY AMRITSAR,Head Water Works Road(FL02),Permit Request Submitted (Permit not active),2026-07-20T10:07:30Z,2026-07-20T10:06:00Z
21908,SANGRUR,UPS Guru Nanak Nagar(FL15),Cancellation Request Approved (Permit not active),2026-07-20T10:04:19Z,2026-07-20T10:03:00Z
21907,SANGRUR,"11 KV MAYA GARDEN(FL-3), 11 KV New Grain Markit(FL04)",Approved/ Active Permit,2026-07-20T10:02:35Z,2026-07-20T10:01:00Z
21906,JALANDHAR,SUTLAJ(FL02),Rejected BY SSA/SSO,2026-07-20T09:52:57Z,2026-07-20T09:52:00Z
21905,CITY AMRITSAR,majitha road(FL14),Cancellation Request Approved (Permit not active),2026-07-20T09:38:45Z,2026-07-20T09:37:00Z
21904,Zirakpur,Hasanpur UPS(FL24),Cancellation Request Approved (Permit not active),2026-07-20T09:33:36Z,2026-07-20T09:29:00Z
